Date,AUT_BAJAJ-AUTO.NS,AUT_EICHERMOT.NS,AUT_HEROMOTOCO.NS,AUT_M&M.NS,AUT_MARUTI.NS,AUT_TATAMOTORS.NS,CAP_BEL.NS,CND_ASIANPAINT.NS,CND_TITAN.NS,CON_GRASIM.NS,CON_ULTRACEMCO.NS,CSR_TRENT.NS,CST_LT.NS,FIN_AXISBANK.NS,FIN_BAJAJFINSV.NS,FIN_BAJFINANCE.NS,FIN_HDFCBANK.NS,FIN_HDFCLIFE.NS,FIN_ICICIBANK.NS,FIN_INDUSINDBK.NS,FIN_KOTAKBANK.NS,FIN_SBILIFE.NS,FIN_SBIN.NS,FIN_SHRIRAMFIN.NS,FMCG_BRITANNIA.NS,FMCG_HINDUNILVR.NS,FMCG_ITC.NS,FMCG_NESTLEIND.NS,FMCG_TATACONSUM.NS,HEA_APOLLOHOSP.NS,HEA_CIPLA.NS,HEA_DRREDDY.NS,HEA_SUNPHARMA.NS,IT_HCLTECH.NS,IT_INFY.NS,IT_TCS.NS,IT_TECHM.NS,IT_WIPRO.NS,MET_ADANIENT.NS,MET_HINDALCO.NS,MET_JSWSTEEL.NS,MET_TATASTEEL.NS,OIL_BPCL.NS,OIL_COALINDIA.NS,OIL_ONGC.NS,OIL_RELIANCE.NS,POW_NTPC.NS,POW_POWERGRID.NS,SER_ADANIPORTS.NS,TEL_BHARTIARTL.NS
2023-01-16,3583.14990234375,3139.050048828125,2758.60009765625,1315.5999755859375,8380.099609375,413.0,102.0999984741211,2916.050048828125,2405.85009765625,1641.97119140625,7284.85009765625,1197.4000244140625,2137.199951171875,913.1500244140625,1383.9000244140625,6010.89990234375,1585.300048828125,604.2000122070312,865.25,1239.25,1784.800048828125,1300.9000244140625,603.0,1272.699951171875,4309.60009765625,2597.10009765625,330.20001220703125,1973.56005859375,747.25,4294.64990234375,1059.5999755859375,865.2100219726562,1035.449951171875,1093.699951171875,1525.5,3334.050048828125,1034.449951171875,398.6000061035156,3619.800048828125,483.04998779296875,759.2000122070312,119.94999694824219,174.47500610351562,213.75,147.60000610351562,1127.9517822265625,165.9499969482422,161.7375030517578,787.0499877929688,759.1500244140625
2023-01-17,3606.949951171875,3179.949951171875,2766.85009765625,1320.8499755859375,8479.349609375,415.29998779296875,102.9000015258789,2940.89990234375,2407.949951171875,1654.122802734375,7377.64990234375,1193.0999755859375,2213.10009765625,917.7000122070312,1372.9000244140625,5984.9501953125,1608.9000244140625,609.4500122070312,865.1500244140625,1230.3499755859375,1797.6500244140625,1298.449951171875,592.9500122070312,1271.6500244140625,4362.0498046875,2667.550048828125,332.25,1994.574951171875,750.0499877929688,4322.85009765625,1069.0999755859375,870.3499755859375,1032.699951171875,1111.050048828125,1539.5,3378.39990234375,1046.050048828125,396.3500061035156,3639.35009765625,487.8999938964844,757.5,119.3499984741211,174.1999969482422,213.10000610351562,147.85000610351562,1143.9658203125,167.6999969482422,163.8000030517578,784.75,765.7000122070312
2023-01-18,3609.89990234375,3177.60009765625,2769.949951171875,1322.1500244140625,8494.0498046875,408.3999938964844,102.69999694824219,2945.25,2424.10009765625,1669.8602294921875,7283.4501953125,1222.800048828125,2266.5,924.0,1367.300048828125,5998.64990234375,1637.300048828125,601.0499877929688,869.5,1223.0,1799.0999755859375,1310.6500244140625,591.4500122070312,1284.0,4393.7001953125,2686.199951171875,334.6499938964844,1982.3349609375,750.5,4339.7998046875,1063.4000244140625,872.8699951171875,1040.0999755859375,1115.1500244140625,1545.4000244140625,3390.0,1048.3499755859375,403.20001220703125,3596.699951171875,502.95001220703125,767.1500244140625,122.44999694824219,173.02499389648438,216.85000610351562,149.25,1142.0736083984375,169.4499969482422,164.5124969482422,786.5,776.5499877929688
2023-01-19,3575.949951171875,3166.699951171875,2769.550048828125,1319.550048828125,8501.650390625,400.75,102.8499984741211,2866.14990234375,2385.050048828125,1670.2586669921875,7212.35009765625,1198.300048828125,2273.10009765625,928.7000122070312,1355.1500244140625,6012.4501953125,1644.0999755859375,605.25,866.1500244140625,1200.550048828125,1767.300048828125,1323.0999755859375,589.8499755859375,1294.800048828125,4372.39990234375,2649.75,332.1499938964844,1968.1099853515625,738.5,4318.14990234375,1064.8499755859375,866.4400024414062,1040.550048828125,1111.4000244140625,1538.9000244140625,3373.10009765625,1053.300048828125,403.3999938964844,3463.550048828125,498.8999938964844,760.0499877929688,123.55000305175781,174.8249969482422,223.9499969482422,151.75,1140.8507080078125,168.6999969482422,165.5625,776.0499877929688,772.0
2023-01-20,3572.75,3150.5,2746.449951171875,1314.75,8439.7998046875,403.1499938964844,101.80000305175781,2787.800048828125,2371.300048828125,1648.7940673828125,7177.14990234375,1182.300048828125,2249.949951171875,930.5499877929688,1333.199951171875,5860.39990234375,1660.949951171875,590.5499877929688,870.3499755859375,1202.449951171875,1762.9000244140625,1296.0999755859375,592.2000122070312,1277.300048828125,4318.9501953125,2548.75,334.6000061035156,1920.0050048828125,738.4500122070312,4285.25,1053.449951171875,870.1199951171875,1030.3499755859375,1107.800048828125,1525.550048828125,3363.10009765625,1046.5,403.1499938964844,3456.14990234375,489.95001220703125,741.4500122070312,122.94999694824219,173.1750030517578,227.0,151.60000610351562,1127.2825927734375,168.6999969482422,167.4375,774.4500122070312,764.4500122070312
2023-01-23,3623.550048828125,3203.35009765625,2774.60009765625,1328.449951171875,8417.099609375,408.3999938964844,101.55000305175781,2784.449951171875,2364.699951171875,1624.83935546875,6849.75,1177.25,2233.5,932.7000122070312,1332.75,5863.0,1673.0999755859375,589.2000122070312,871.7000122070312,1204.699951171875,1783.75,1295.4000244140625,600.4500122070312,1284.5999755859375,4337.85009765625,2596.39990234375,337.75,1936.7099609375,742.4500122070312,4335.4501953125,1062.550048828125,867.5700073242188,1049.300048828125,1121.199951171875,1548.0,3414.89990234375,1065.300048828125,407.0,3436.35009765625,494.20001220703125,733.9500122070312,122.0,174.8000030517578,230.10000610351562,152.35000610351562,1121.5830078125,166.85000610351562,168.8249969482422,769.0499877929688,772.7000122070312
2023-01-24,3686.5,3226.550048828125,2771.89990234375,1323.9000244140625,8698.7998046875,422.1499938964844,100.6500015258789,2810.60009765625,2370.75,1596.8505859375,6809.7001953125,1202.75,2207.5,910.2000122070312,1332.699951171875,5855.0498046875,1695.5,589.5499877929688,870.75,1212.300048828125,1760.25,1273.25,594.3499755859375,1265.300048828125,4396.0498046875,2600.5,338.95001220703125,1929.0699462890625,740.9000244140625,4305.0,1062.1500244140625,850.5499877929688,1040.699951171875,1137.8499755859375,1551.9000244140625,3436.300048828125,1070.5999755859375,406.6000061035156,3442.0,484.6499938964844,722.0499877929688,120.4000015258789,174.47500610351562,227.60000610351562,152.14999389648438,1114.9605712890625,166.0500030517578,165.71249389648438,761.2000122070312,775.6500244140625
2023-01-25,3717.39990234375,3213.85009765625,2785.0,1311.5,8784.099609375,419.04998779296875,99.1500015258789,2775.0,2356.60009765625,1587.43798828125,6705.10009765625,1212.0999755859375,2174.699951171875,892.3499755859375,1314.3499755859375,5795.89990234375,1648.6500244140625,585.0499877929688,855.2999877929688,1156.1500244140625,1749.800048828125,1257.449951171875,568.7000122070312,1254.199951171875,4388.14990234375,2622.35009765625,339.25,1923.550048828125,740.0499877929688,4224.35009765625,1035.25,840.1900024414062,1040.050048828125,1122.75,1543.0,3429.75,1051.1500244140625,401.54998779296875,3388.949951171875,489.1000061035156,724.6500244140625,121.0,173.375,226.14999389648438,152.4499969482422,1099.54638671875,165.89999389648438,164.5500030517578,713.1500244140625,776.5
2023-01-27,3936.75,3169.75,2736.14990234375,1320.199951171875,8737.5,445.6000061035156,94.30000305175781,2722.64990234375,2331.25,1572.1986083984375,6715.60009765625,1176.300048828125,2159.85009765625,873.75,1314.199951171875,5760.7001953125,1615.800048828125,587.7000122070312,817.2000122070312,1116.4000244140625,1713.0999755859375,1250.25,539.9500122070312,1241.050048828125,4380.39990234375,2612.14990234375,346.0,1921.635009765625,735.25,4244.14990234375,1047.25,862.7999877929688,1043.4000244140625,1115.5999755859375,1519.1500244140625,3411.050048828125,1030.0999755859375,398.04998779296875,2761.449951171875,479.0,721.3499755859375,120.6500015258789,168.27499389648438,222.39999389648438,147.64999389648438,1078.6866455078125,166.3000030517578,164.4375,596.9500122070312,774.5
2023-01-30,3841.14990234375,3191.449951171875,2702.300048828125,1331.5999755859375,8817.0,443.6499938964844,88.94999694824219,2766.199951171875,2335.550048828125,1592.268798828125,6887.7001953125,1180.3499755859375,2112.89990234375,871.8499755859375,1343.8499755859375,6021.7998046875,1614.1500244140625,587.9500122070312,823.5,1089.050048828125,1726.25,1233.449951171875,538.2000122070312,1243.8499755859375,4406.75,2568.14990234375,344.79998779296875,1916.5899658203125,735.6500244140625,4237.7001953125,1034.4000244140625,865.760009765625,1051.699951171875,1134.75,1538.800048828125,3433.64990234375,1036.0999755859375,402.25,2892.85009765625,472.3500061035156,701.7000122070312,118.75,167.5500030517578,225.85000610351562,144.89999389648438,1089.0242919921875,168.85000610351562,158.8874969482422,597.0,770.2000122070312
2023-01-31,3818.25,3263.35009765625,2763.25,1378.75,8895.2998046875,452.1000061035156,94.94999694824219,2725.85009765625,2377.14990234375,1583.902099609375,7085.5498046875,1196.5999755859375,2124.39990234375,871.5999755859375,1342.449951171875,5886.39990234375,1603.5,578.8499755859375,831.9000244140625,1082.949951171875,1731.0,1219.550048828125,553.5,1286.5999755859375,4317.60009765625,2576.75,352.3500061035156,1901.7750244140625,729.5,4255.89990234375,1017.9500122070312,864.8300170898438,1034.5,1122.199951171875,1533.75,3358.699951171875,1015.0,398.8500061035156,2973.89990234375,468.3999938964844,716.4500122070312,119.69999694824219,171.625,224.85000610351562,144.89999389648438,1086.3013916015625,171.14999389648438,162.4875030517578,612.6500244140625,770.2999877929688
